tau,B_norm_chi5,env_rms_chi5,B_norm_chi4,env_rms_chi4
180.7000,-0.507125,0.389653,0.113027,0.435911
180.7500,-0.335544,0.395320,0.112935,0.429221
180.8000,-0.494448,0.390786,-0.103845,0.408605
180.8500,-0.223748,0.376100,-0.311149,0.412282
180.9000,0.254203,0.368526,-0.104448,0.416236
180.9500,-0.442933,0.369592,0.019945,0.418089
181.0000,-0.136166,0.373456,-0.099468,0.418086
181.0500,0.135922,0.376356,-0.172315,0.412372
181.1000,-0.136386,0.372770,-0.568299,0.406474
181.1500,0.289442,0.369416,-0.598895,0.408561
181.2000,0.542605,0.360964,0.273125,0.407190
181.2500,0.619126,0.357005,0.824902,0.405689
181.3000,0.256147,0.358467,0.882406,0.398411
181.3500,0.470538,0.362748,0.850358,0.384539
181.4000,0.317712,0.373615,0.388764,0.380156
181.4500,-0.339933,0.375789,0.078523,0.379809
181.5000,-0.556379,0.366832,0.009768,0.381810
181.5500,-0.507480,0.367242,-0.466424,0.383015
181.6000,0.256730,0.360099,-0.526338,0.377205
181.6500,-0.045020,0.351442,0.093174,0.368901
181.7000,-0.530804,0.352213,0.186417,0.371659
181.7500,-0.451700,0.343923,-0.276348,0.373969
181.8000,-0.303750,0.344771,-0.473384,0.394974
181.8500,-0.122740,0.336023,-0.416873,0.404203
181.9000,-0.184188,0.334335,-0.408441,0.403692
181.9500,0.237051,0.331988,-0.251952,0.410457
182.0000,0.393115,0.327284,-0.002623,0.417730
182.0500,0.309498,0.326638,-0.103764,0.418014
182.1000,0.408598,0.330957,-0.043481,0.417495
182.1500,0.443916,0.334479,0.490773,0.408035
182.2000,0.208500,0.358102,0.487441,0.397222
182.2500,0.287435,0.351296,0.130283,0.400850
182.3000,0.261437,0.338390,0.265664,0.399467
182.3500,-0.355831,0.342786,0.184119,0.386878
182.4000,-0.576063,0.334934,-0.189125,0.365884
182.4500,-0.432011,0.336134,-0.027894,0.360889
182.5000,0.029950,0.351884,0.250513,0.363795
182.5500,0.115801,0.370444,0.211824,0.368581
182.6000,-0.135815,0.374508,0.245014,0.362649
182.6500,-0.108541,0.373870,0.438407,0.361592
182.7000,0.154234,0.374546,0.363212,0.361505
182.7500,-0.143401,0.368330,-0.288819,0.360780
182.8000,-0.369478,0.361516,-0.821559,0.359894
182.8500,0.017401,0.359734,-0.559622,0.366124
182.9000,-0.060729,0.372150,-0.282663,0.365056
182.9500,0.022034,0.371305,-0.486530,0.361873
183.0000,-0.262747,0.369519,-0.497351,0.360060
183.0500,-0.034991,0.367964,-0.140090,0.366104
183.1000,0.367307,0.365709,0.109174,0.379831
183.1500,0.338661,0.363473,0.052732,0.384774
183.2000,0.868659,0.360839,0.040808,0.377926
183.2500,0.310604,0.362483,0.439676,0.370716
183.3000,0.135608,0.366191,0.796928,0.370157
183.3500,0.434010,0.365610,0.610538,0.375031
183.4000,-0.056811,0.361629,0.274198,0.385300
183.4500,-0.366004,0.350532,0.047783,0.392347
183.5000,-0.748227,0.345390,-0.304184,0.400243
183.5500,-0.926947,0.347472,-0.379221,0.398632
183.6000,-0.617794,0.356250,0.199268,0.397606
183.6500,-0.215254,0.359991,0.495609,0.397095
183.7000,0.150833,0.364481,0.078092,0.395876
183.7500,0.304018,0.363785,-0.115228,0.392691
183.8000,-0.011313,0.368775,-0.224038,0.393468
183.8500,0.198917,0.374071,-0.639968,0.378280
183.9000,0.622600,0.374761,-0.376493,0.387247
183.9500,0.090501,0.375312,0.268259,0.388183
184.0000,-0.044073,0.375512,0.099102,0.385970
184.0500,0.327908,0.373338,-0.424210,0.379731
184.1000,0.167218,0.374073,-0.656180,0.379338
184.1500,0.316396,0.377008,-0.396037,0.379249
184.2000,0.344708,0.383077,0.163467,0.380587
184.2500,-0.303683,0.358670,0.127654,0.393922
184.3000,-0.439768,0.355507,0.001980,0.389592
184.3500,-0.225684,0.356195,0.468484,0.372990
184.4000,-0.088927,0.353089,0.594992,0.364608
184.4500,0.088497,0.355677,0.510369,0.362097
184.5000,0.199823,0.375690,0.507292,0.364494
184.5500,-0.245025,0.366787,0.099930,0.364898
184.6000,-0.516403,0.338825,0.106665,0.366519
184.6500,-0.358206,0.325250,0.208337,0.373627
184.7000,-0.380985,0.323509,-0.390602,0.374521
184.7500,0.054638,0.323604,-0.170085,0.381752
184.8000,0.412856,0.337879,0.329329,0.381330
184.8500,0.545712,0.345176,-0.440916,0.392666
184.9000,0.146608,0.350393,-0.771105,0.404343
184.9500,-0.143596,0.345510,-0.331139,0.413437
185.0000,0.081642,0.350631,-0.408028,0.412242
185.0500,-0.047610,0.350621,-0.226888,0.413186
185.1000,0.154179,0.353596,0.086013,0.415793
185.1500,0.474627,0.356081,-0.095726,0.403182
185.2000,0.551221,0.355934,0.210879,0.401500
185.2500,0.110941,0.355020,0.652001,0.400980
185.3000,-0.062167,0.351917,0.232860,0.400855
185.3500,-0.196132,0.345607,-0.340596,0.401694
185.4000,-0.313076,0.347956,-0.345372,0.395047
185.4500,-0.280090,0.353439,0.019082,0.386191
185.5000,-0.856770,0.358308,0.271454,0.382705
185.5500,-0.537435,0.359229,0.323426,0.376090
185.6000,-0.224259,0.370461,0.438656,0.378272
185.6500,-0.109788,0.370392,0.505384,0.381380
185.7000,0.005519,0.368141,0.522534,0.380166
185.7500,0.158979,0.364956,0.479929,0.376089
185.8000,0.692507,0.364869,-0.007583,0.375160
185.8500,0.452190,0.359431,-0.640251,0.372106
185.9000,0.434008,0.356087,-0.889458,0.367969
185.9500,0.498298,0.363516,-0.668340,0.356845
186.0000,0.392873,0.369380,-0.177452,0.354927
186.0500,0.040725,0.374015,-0.204431,0.349582
186.1000,-0.439791,0.374146,-0.518202,0.347800
186.1500,-0.316642,0.373621,-0.084472,0.349609
186.2000,-0.309553,0.368008,0.318363,0.349453
186.2500,-0.303626,0.362018,0.097996,0.369176
186.3000,0.047837,0.365833,0.110477,0.384177
186.3500,-0.113724,0.366278,0.166079,0.387649
186.4000,-0.343119,0.365647,0.048606,0.386746
186.4500,0.406896,0.379782,0.265232,0.400731
186.5000,0.387206,0.380010,0.388050,0.427258
186.5500,-0.258917,0.355815,0.227046,0.447578
186.6000,-0.629335,0.345820,0.278342,0.451617
186.6500,-0.514375,0.354529,0.328895,0.446424
186.7000,0.245264,0.359523,0.074124,0.440028
186.7500,0.222265,0.363544,-0.161770,0.432671
186.8000,-0.019565,0.364278,-0.017423,0.426304
186.8500,0.094623,0.347973,0.122078,0.427334
186.9000,0.446892,0.344884,-0.262428,0.416995
186.9500,0.490585,0.343716,-0.513842,0.394575
187.0000,0.443648,0.340009,-0.231665,0.382999
187.0500,0.384649,0.334713,-0.110019,0.382749
187.1000,-0.079206,0.338093,-0.023176,0.381507
187.1500,-0.087535,0.340361,0.243119,0.373270
187.2000,-0.233670,0.360438,-0.068516,0.378394
187.2500,-0.352931,0.362253,-0.790946,0.377552
187.3000,-0.355191,0.360103,-0.942567,0.377572
187.3500,-0.131227,0.360033,-0.405076,0.377197
187.4000,-0.139755,0.361007,0.295564,0.381962
187.4500,-0.728030,0.363033,0.755514,0.381904
187.5000,-0.292505,0.360008,0.949145,0.393593
187.5500,-0.064048,0.364380,0.895848,0.392514
187.6000,-0.036350,0.362155,0.503488,0.390959
187.6500,0.548044,0.348661,0.035164,0.389372
187.7000,0.397808,0.340517,-0.151529,0.392127
187.7500,0.345339,0.340776,-0.098997,0.404581
187.8000,0.217197,0.345303,-0.077926,0.408383
187.8500,-0.058389,0.347416,-0.190096,0.408489
187.9000,0.341646,0.347593,-0.228014,0.408094
187.9500,0.394191,0.340924,-0.212429,0.406713
188.0000,0.379984,0.341050,-0.278629,0.405145
188.0500,0.088550,0.343399,-0.153762,0.408592
188.1000,-0.308059,0.338173,0.053461,0.412710
188.1500,-0.506462,0.339062,-0.116845,0.416640
188.2000,-0.822878,0.345777,-0.406263,0.417782
188.2500,-0.386784,0.367299,-0.274343,0.422245
188.3000,-0.168900,0.366258,0.100975,0.404134
188.3500,0.015016,0.371967,-0.024815,0.376479
188.4000,0.204218,0.384544,-0.419386,0.371264
188.4500,0.421747,0.384002,0.023497,0.374597
188.5000,0.275484,0.367875,0.664827,0.369932
188.5500,-0.528961,0.377780,0.340320,0.342386
188.6000,-0.027052,0.412351,-0.039887,0.317018
188.6500,0.053109,0.415583,0.163408,0.309080
188.7000,-0.185601,0.406735,0.443231,0.326219
188.7500,0.259620,0.403870,0.642114,0.335365
188.8000,0.420412,0.400268,0.391004,0.366851
188.8500,0.245752,0.399323,-0.062233,0.366721
188.9000,-0.118327,0.399371,-0.040597,0.366434
188.9500,0.107021,0.395900,-0.150839,0.364745
189.0000,0.494146,0.391281,-0.460239,0.364902
189.0500,0.512586,0.389425,-0.410706,0.362315
189.1000,-0.043759,0.390459,-0.388304,0.363141
189.1500,-0.175947,0.394337,-0.366269,0.364545
189.2000,-0.442957,0.386836,-0.313359,0.374598
189.2500,-0.826929,0.365224,-0.397997,0.380227
189.3000,-0.305408,0.360220,-0.109453,0.384775
189.3500,-0.546747,0.360316,0.057597,0.390853
189.4000,-0.638217,0.363501,-0.064815,0.396705
189.4500,-0.049611,0.362114,0.435093,0.391295
189.5000,0.181327,0.359887,0.654516,0.398537
189.5500,0.623200,0.360611,0.310486,0.397818
189.6000,1.060207,0.351037,0.341585,0.405528
189.6500,0.333233,0.352323,-0.223021,0.418038
189.7000,-0.045097,0.356296,-0.669079,0.424601
189.7500,0.251047,0.357034,0.520619,0.419114
189.8000,0.022955,0.354777,0.957248,0.411535
189.8500,0.127143,0.348667,-0.046224,0.407274
189.9000,-0.070572,0.348648,-0.165854,0.407512
189.9500,-0.059705,0.348460,0.037020,0.408688
190.0000,-0.079424,0.348494,-0.223185,0.409562
190.0500,-0.291537,0.342546,0.022349,0.403563
190.1000,-0.202173,0.334070,0.219616,0.400296
190.1500,-0.468727,0.334567,-0.211539,0.396972
190.2000,-0.127459,0.338247,-0.564173,0.400974
190.2500,0.103607,0.335895,-0.582455,0.406252
190.3000,-0.027743,0.312663,-0.466826,0.402163
190.3500,-0.177145,0.312124,-0.451089,0.401861
190.4000,-0.307796,0.304119,-0.435399,0.401791
190.4500,-0.020777,0.288986,-0.033077,0.401718
190.5000,0.334608,0.293331,0.484830,0.396740
190.5500,0.311884,0.330351,0.646945,0.383656
190.6000,0.020823,0.362048,0.608081,0.381428
190.6500,0.194497,0.333310,0.651150,0.379763
190.7000,0.343879,0.329362,0.503441,0.378777
190.7500,0.236699,0.329765,-0.081516,0.364091
190.8000,-0.039124,0.329898,-0.392666,0.359446
190.8500,-0.023235,0.331054,-0.099132,0.350952
190.9000,0.244606,0.331223,0.108785,0.363758
190.9500,0.092968,0.335427,0.202483,0.364348
191.0000,-0.111461,0.344310,0.228207,0.364643
191.0500,-0.275052,0.351865,-0.108750,0.363450
191.1000,-0.166190,0.349000,-0.247018,0.371554
191.1500,-0.124658,0.347606,-0.205186,0.385965
191.2000,-0.363958,0.340444,-0.514864,0.400770
191.2500,-0.362206,0.340861,-0.522385,0.400897
191.3000,-0.257020,0.343264,-0.151248,0.392060
191.3500,-0.281894,0.343376,-0.044758,0.385404
191.4000,-0.310925,0.342982,0.031853,0.380135
191.4500,-0.198300,0.343179,0.042449,0.375846
191.5000,0.325916,0.351181,-0.162297,0.376382
191.5500,0.989693,0.352052,-0.098839,0.368697
191.6000,1.134997,0.357860,0.162798,0.354859
191.6500,0.552014,0.371641,0.254389,0.341999
191.7000,-0.061458,0.374333,0.138071,0.329005
191.7500,-0.113779,0.371179,0.019283,0.319842
191.8000,-0.258090,0.377720,0.365057,0.325562
191.8500,-0.178501,0.377968,0.817879,0.331282
191.9000,-0.144036,0.383175,0.614302,0.336121
191.9500,-0.346235,0.390059,0.212443,0.338624
192.0000,-0.501143,0.401226,0.100898,0.348473
192.0500,-0.471105,0.400854,-0.119223,0.353109
192.1000,-0.051749,0.399190,-0.494679,0.363483
192.1500,-0.032346,0.401617,-0.704130,0.391657
192.2000,0.132950,0.401664,-0.722720,0.395302
192.2500,0.167003,0.399145,-0.567838,0.387159
192.3000,0.279551,0.395444,-0.227991,0.381218
192.3500,0.062479,0.397783,0.075711,0.380492
192.4000,-0.142483,0.398108,0.195254,0.397862
192.4500,0.316684,0.399255,0.237931,0.414577
192.5000,-0.477737,0.406922,0.132829,0.419991
192.5500,-0.370217,0.411932,-0.017411,0.421214
192.6000,0.516074,0.384190,0.089488,0.424687
192.6500,0.642344,0.344543,0.048260,0.439075
192.7000,0.346682,0.333945,-0.257932,0.444818
192.7500,0.147766,0.334827,-0.098471,0.448446
192.8000,0.506834,0.334596,0.397489,0.449326
192.8500,-0.095927,0.333144,0.555185,0.446500
192.9000,-0.403755,0.333070,0.377158,0.433121
192.9500,-0.527347,0.354191,0.284748,0.423012
193.0000,-0.609030,0.368465,0.564308,0.423469
193.0500,-0.013401,0.360966,0.430633,0.423687
193.1000,-0.145167,0.353730,-0.562672,0.423478
193.1500,-0.327599,0.361898,-0.966078,0.416402
193.2000,-0.130755,0.366628,-0.399641,0.407039
193.2500,-0.223008,0.367683,0.062034,0.392386
193.3000,-0.103203,0.367611,0.292766,0.385726
193.3500,0.376969,0.365507,-0.014479,0.384426
193.4000,0.300129,0.371351,-0.745883,0.389086
193.4500,0.366284,0.371969,-0.746851,0.387964
193.5000,0.541076,0.369630,-0.432484,0.395756
193.5500,0.523853,0.362300,-0.261777,0.410531
193.6000,0.271948,0.358754,0.360841,0.411244
193.6500,-0.321913,0.349817,0.732166,0.411141
193.7000,-0.099589,0.344012,0.522327,0.413352
193.7500,0.167219,0.346804,0.389792,0.414576
193.8000,-0.081270,0.346945,0.181004,0.424126
193.8500,-0.163911,0.339578,0.171643,0.425558
193.9000,-0.172688,0.339298,0.431771,0.427164
193.9500,-0.784791,0.340180,0.150139,0.431389
194.0000,-0.736740,0.341581,-0.246915,0.431967
194.0500,-0.163943,0.345401,-0.133261,0.423001
194.1000,-0.099543,0.350071,0.083466,0.419261
194.1500,0.492272,0.351529,-0.032522,0.411191
194.2000,0.377292,0.347820,-0.423898,0.383313
194.2500,0.222358,0.347614,-0.205037,0.384741
194.3000,0.160360,0.351227,0.331596,0.393221
194.3500,-0.122055,0.362366,-0.104605,0.391374
194.4000,0.424819,0.373299,-0.391802,0.391463
194.4500,0.197763,0.379403,-0.048905,0.374580
194.5000,-0.170861,0.381093,-0.554077,0.360502
194.5500,-0.090869,0.371783,-0.711367,0.355448
194.6000,-0.179506,0.364577,0.155965,0.353642
194.6500,0.081902,0.369569,0.067334,0.351442
194.7000,0.497463,0.376667,-0.277631,0.332353
194.7500,0.446387,0.379868,0.328751,0.324138
194.8000,-0.160811,0.379715,0.581470,0.319382
194.8500,-0.222491,0.379552,0.455920,0.318190
194.9000,-0.037598,0.378712,0.603662,0.327088
194.9500,-0.433116,0.377814,0.539398,0.352938
195.0000,-0.563258,0.361890,0.318649,0.357519
195.0500,-0.691744,0.343155,0.064496,0.357399
195.1000,-0.365158,0.342252,-0.237273,0.357374
195.1500,0.251031,0.342348,-0.204481,0.359790
195.2000,-0.031037,0.339973,-0.158751,0.360371
195.2500,0.105979,0.337426,-0.452412,0.354839
195.3000,0.391467,0.336567,-0.523763,0.353396
195.3500,0.580134,0.337998,-0.162164,0.349764
195.4000,0.686932,0.342771,0.055380,0.351629
195.4500,0.527679,0.337328,-0.161542,0.357470
195.5000,0.432254,0.338846,-0.365348,0.372365
195.5500,-0.073469,0.342552,-0.196702,0.371002
195.6000,-0.238479,0.343730,0.126633,0.361025
195.6500,-0.473519,0.349570,0.258099,0.362335
195.7000,-0.566371,0.349386,0.029623,0.363545
195.7500,-0.330496,0.343524,-0.227408,0.374620
195.8000,-0.152266,0.350176,-0.162631,0.398621
195.8500,-0.039264,0.351825,0.040110,0.405245
195.9000,-0.027170,0.351849,0.514660,0.399163
195.9500,0.044548,0.354302,0.952449,0.391156
196.0000,-0.364592,0.351751,0.394910,0.383538
196.0500,-0.035214,0.340999,-0.239714,0.380492
196.1000,0.038575,0.327082,0.130481,0.380668
196.1500,-0.112338,0.327982,0.279313,0.384676
196.2000,0.419381,0.325692,-0.134923,0.386707
196.2500,0.267619,0.332684,-0.132159,0.386135
196.3000,0.160270,0.347077,0.012495,0.379616
196.3500,0.255546,0.364706,-0.072296,0.371643
196.4000,0.384861,0.364285,-0.254132,0.371324
196.4500,0.169400,0.349561,-0.568606,0.377433
196.5000,-0.284931,0.340010,-0.669409,0.385056
196.5500,-0.364346,0.334269,-0.515229,0.386218
196.6000,0.203474,0.361050,-0.454544,0.390495
196.6500,0.445231,0.384756,-0.251329,0.401424
196.7000,-0.037893,0.379208,0.201347,0.400985
196.7500,-0.284459,0.368823,0.642070,0.406058
196.8000,-0.623258,0.371900,0.932205,0.410084
196.8500,-0.270783,0.374524,0.745928,0.412736
196.9000,-0.224067,0.375434,0.085265,0.414079
196.9500,-0.269138,0.375680,-0.323968,0.406251
197.0000,0.337260,0.385371,-0.221315,0.382675
197.0500,0.108976,0.388191,-0.078328,0.382633
197.1000,-0.311914,0.388157,0.098223,0.380897
197.1500,-0.396872,0.388639,0.426706,0.387645
197.2000,0.040485,0.388660,0.325632,0.395391
197.2500,0.435561,0.384009,-0.084025,0.395047
197.3000,0.642165,0.381867,0.003109,0.397877
197.3500,0.817126,0.381814,0.169625,0.406357
197.4000,0.569186,0.379949,-0.128753,0.415171
197.4500,0.202349,0.377416,-0.436558,0.413756
197.5000,0.091695,0.377212,-0.514213,0.407958
197.5500,-0.167777,0.374753,-0.412578,0.402586
197.6000,-0.876851,0.370777,-0.418226,0.395199
197.6500,-0.884168,0.369867,-0.609007,0.392299
197.7000,-0.224620,0.366748,-0.228350,0.390425
197.7500,0.047575,0.370595,0.410804,0.389170
197.8000,-0.450208,0.383338,0.431758,0.377853
197.8500,-0.321687,0.381535,0.340451,0.351344
197.9000,0.171765,0.379582,0.217183,0.331471
197.9500,0.091245,0.382489,0.039780,0.331204
198.0000,0.551697,0.384791,0.380232,0.328094
198.0500,0.471557,0.381183,0.393232,0.327545
198.1000,-0.013056,0.383292,0.055659,0.367075
198.1500,0.129720,0.384738,0.479247,0.413492
198.2000,0.115349,0.384753,0.571554,0.410876
198.2500,-0.168894,0.386187,-0.084178,0.408354
198.3000,-0.066087,0.383942,-0.330831,0.409577
198.3500,0.154989,0.371505,-0.528942,0.419975
198.4000,0.084057,0.353367,-0.549649,0.421182
198.4500,0.263561,0.342959,-0.128336,0.422642
198.5000,0.149534,0.341918,-0.357754,0.417930
198.5500,-0.073503,0.343640,-0.519211,0.422999
198.6000,0.105820,0.352389,0.154390,0.435488
198.6500,-0.117402,0.343657,0.336142,0.440491
198.7000,-0.322536,0.315808,0.054843,0.430383
198.7500,-0.343116,0.322363,-0.020766,0.433390
198.8000,-0.689065,0.322656,-0.237398,0.428770
198.8500,-0.576113,0.321160,-0.276543,0.423784
198.9000,-0.111325,0.317245,-0.006290,0.423180
198.9500,0.375548,0.316914,0.005942,0.422352
199.0000,0.380577,0.321560,-0.144505,0.422336
199.0500,0.021147,0.310623,0.184995,0.418679
199.1000,0.279244,0.301808,1.063924,0.416937
199.1500,0.377930,0.308325,1.222752,0.417201
199.2000,0.397458,0.308055,0.306045,0.410594
199.2500,0.216715,0.316208,-0.146032,0.405573
199.3000,0.344710,0.316217,-0.219245,0.405659
199.3500,0.164814,0.335502,-0.594700,0.412963
199.4000,-0.358662,0.344604,-0.265365,0.422596
199.4500,0.163820,0.346360,0.258976,0.426534
199.5000,-0.108244,0.344320,-0.167909,0.426869
199.5500,-0.238331,0.344479,-0.662725,0.425125
199.6000,-0.527079,0.348814,-0.780901,0.419373
199.6500,-0.720882,0.349372,-0.595465,0.428857
199.7000,-0.169616,0.353020,0.099862,0.427007
199.7500,-0.471148,0.351043,0.398286,0.427530
199.8000,0.099963,0.352438,0.073883,0.430181
199.8500,0.403994,0.340757,0.110078,0.469199
199.9000,0.031898,0.331545,0.308163,0.495874
199.9500,0.144544,0.331105,0.135858,0.496713
200.0000,0.360472,0.331245,-0.032041,0.497225
