# Critical-line null test, N=200 extension (Task 3)
# Seed: 42  N: 200  t-range: [14.0, 400.0]  dps: 50
# Rejection: |t-gamma_k| >= 0.1 for k <= 250  (rejected 25, acceptance 88.9%)
index,t,phase_radians,magnitude_ratio,direction,residual
142,41.403331199486558,2.588018294692747986954110653190234364162,13.959310270865525812,+,4.27642e-50
143,257.60574150625814,2.588018294692747986954110653190234364162,0.94230246533509441046,+,2.56585e-49
144,102.37152855110558,2.588018294692747986954110653190234364162,0.16725698102878784317,+,1.60366e-50
145,363.49212502036539,2.588018294692747986954110653190234364162,1.4129132429966952608,+,4.81098e-50
146,345.81926449794616,2.588018294692747986954110653190234364162,1.0198235445699185995,+,1.06911e-50
147,41.350937057020232,2.588018294692747986954110653190234364162,9.702800195633792782,+,4.81098e-50
148,105.86978886643216,-0.553574358897045251508532730089268520035,8.9174231456719090523,-,1.00229e-49
149,272.22542242236432,-0.553574358897045251508532730089268520035,0.31857907589897804174,-,2.05803e-49
150,96.695407644989302,2.588018294692747986954110653190234364162,5.8047690140656317231,+,4.27642e-50
151,375.108496864139,2.588018294692747986954110653190234364162,0.45657065387192628629,+,1.12256e-49
152,234.42263402355979,2.588018294692747986954110653190234364162,19.425507664644988189,+,1.88163e-48
153,196.45101615635255,-0.553574358897045251508532730089268520035,28.592215353676680231,-,1.29629e-49
154,316.8630977762308,2.588018294692747986954110653190234364162,2.0041964755701447407,+,2.67276e-50
155,325.69384113792438,-0.553574358897045251508532730089268520035,1.5335497599422100116,-,4.5437e-50
156,51.415294292325804,2.588018294692747986954110653190234364162,1.7620752430301645689,+,1.60366e-50
157,180.38575640886171,-0.553574358897045251508532730089268520035,1.5246317035722340756,-,2.27185e-50
158,177.50134848568942,-0.553574358897045251508532730089268520035,3.1346669031802661884,-,9.62195e-50
159,194.27152186215653,-0.553574358897045251508532730089268520035,0.62834489268966092362,-,1.09583e-49
160,295.42327789150232,-0.553574358897045251508532730089268520035,0.53762325451332334307,-,2.8064e-50
161,273.91871525521441,2.588018294692747986954110653190234364162,0.021921646223783024846,+,4.27642e-50
162,393.88777158726293,2.588018294692747986954110653190234364162,0.31512348945505879861,+,3.90224e-49
163,51.989298264656128,-0.553574358897045251508532730089268520035,172.14152016526270216,-,1.38984e-48
164,169.41181489147576,2.588018294692747986954110653190234364162,2.0091249382490908377,+,2.08476e-49
165,144.97080568245579,2.588018294692747986954110653190234364162,5.752451235030562193,+,2.24512e-49
166,346.60559903217734,-0.553574358897045251508532730089268520035,0.037923278929527924297,-,3.83542e-49
167,109.98134489323026,-0.553574358897045251508532730089268520035,0.7580622227079627309,-,2.27185e-50
168,176.84631297608001,2.588018294692747986954110653190234364162,46.814169428906605319,+,2.61931e-49
169,121.51842584143903,-0.553574358897045251508532730089268520035,0.937642871883323694,-,1.21611e-49
170,110.42528888249079,-0.553574358897045251508532730089268520035,0.87173566795834400734,-,6.01372e-50
171,370.38052132054094,-0.553574358897045251508532730089268520035,2.2498724165319031144,-,1.44329e-49
172,185.04846759063437,2.588018294692747986954110653190234364162,2.7829300002200715386,+,1.33638e-49
173,346.48075443806658,-0.553574358897045251508532730089268520035,0.023828214359949058192,-,6.73537e-49
174,226.42557060564135,2.588018294692747986954110653190234364162,0.69551021257703511088,+,1.60366e-49
175,33.527095196604158,2.588018294692747986954110653190234364162,0.46830007057903198636,+,2.67276e-50
176,399.72303280731245,-0.553574358897045251508532730089268520035,0.66644021905599599857,-,2.21839e-49
177,336.70664784086142,-0.553574358897045251508532730089268520035,0.11710679415604213206,-,2.53913e-50
178,388.032555311914,-0.553574358897045251508532730089268520035,1.8533568149845032804,-,2.53913e-49
179,371.57765544113727,-0.553574358897045251508532730089268520035,0.58912283871066200318,-,9.0874e-49
180,341.59655348392192,-0.553574358897045251508532730089268520035,6.1459049966528897655,-,6.94919e-49
181,78.196088693110809,-0.553574358897045251508532730089268520035,0.16915212108462256549,-,2.53913e-50
182,201.45747442397732,-0.553574358897045251508532730089268520035,0.85296757015686494454,-,2.05803e-49
183,96.506457490884131,2.588018294692747986954110653190234364162,2.3043272055201957827,+,1.60366e-50
184,168.8015529240887,-0.553574358897045251508532730089268520035,0.97371830712943163657,-,1.4032e-49
185,36.633264389261065,-0.553574358897045251508532730089268520035,0.87308341746268320155,-,4.00915e-51
186,160.28362392508961,2.588018294692747986954110653190234364162,3.29285120645716871,+,4.81098e-50
187,394.32921369897423,2.588018294692747986954110653190234364162,0.3539962199923835262,+,1.56089e-48
188,116.36838045445066,2.588018294692747986954110653190234364162,12.121371225039593152,+,1.06911e-49
