n,t_n,nearest_minimum_t,delta_n,delta_n_null
7594,7791.498122,7791.488000,0.010122,0.406093
7595,7792.057000,7791.488000,0.569000,0.413627
7596,7793.208438,7793.688000,0.479562,0.421716
7597,7793.731179,7793.688000,0.043179,0.420703
7598,7794.330648,7794.432000,0.101352,0.407529
7599,7796.167940,7796.056000,0.111940,0.437585
7600,7796.882751,7797.064000,0.181249,0.425029
7601,7797.939995,7797.584000,0.355995,0.436098
7602,7798.642877,7798.488000,0.154877,0.413568
7603,7799.027356,7798.832000,0.195356,0.404006
7604,7800.048867,7800.160000,0.111133,0.444824
7605,7801.085966,7801.440000,0.354034,0.421633
7606,7802.278137,7802.456000,0.177863,0.440971
7607,7802.563044,7802.456000,0.107044,0.429429
7608,7803.341640,7803.448000,0.106360,0.406762
7609,7804.662539,7804.592000,0.070539,0.422143
7610,7805.651244,7805.408000,0.243244,0.411628
7611,7806.365527,7806.024000,0.341527,0.405889
7612,7807.453947,7807.264000,0.189947,0.421370
7613,7808.521695,7809.120000,0.598305,0.396041
7614,7809.148096,7809.120000,0.028096,0.390621
7615,7809.949349,7810.400000,0.450651,0.429633
7616,7810.246423,7810.400000,0.153577,0.437026
7617,7811.425297,7811.736000,0.310703,0.440669
7618,7812.392881,7812.040000,0.352881,0.415746
7619,7813.480751,7813.128000,0.352751,0.422283
7620,7814.556090,7814.624000,0.067910,0.416337
7621,7815.586939,7815.160000,0.426939,0.410113
7622,7815.855841,7815.160000,0.695841,0.416776
7623,7817.152637,7817.016000,0.136637,0.410918
7624,7817.796686,7817.464000,0.332686,0.395793
7625,7818.660115,7818.936000,0.275885,0.416105
7626,7819.635648,7820.000000,0.364352,0.429458
7627,7820.586397,7820.000000,0.586397,0.402334
7628,7821.053880,7821.392000,0.338120,0.406619
7629,7822.094094,7822.456000,0.361906,0.395400
7630,7822.719034,7822.768000,0.048966,0.410863
7631,7824.645471,7825.304000,0.658529,0.450367
7632,7825.273177,7825.304000,0.030823,0.443314
7633,7825.827781,7825.304000,0.523781,0.448971
7634,7826.471180,7826.600000,0.128820,0.441480
7635,7827.806460,7827.608000,0.198460,0.396142
7636,7828.125195,7827.608000,0.517195,0.398452
7637,7828.993878,7829.208000,0.214122,0.398105
7638,7830.128539,7830.096000,0.032539,0.406054
7639,7830.877582,7830.800000,0.077582,0.424428
7640,7832.274463,7831.872000,0.402463,0.432125
7641,7832.824495,7831.872000,0.952495,0.413494
7642,7833.920755,7833.792000,0.128755,0.424187
7643,7834.383066,7834.840000,0.456934,0.420175
7644,7835.733258,7835.728000,0.005258,0.427648
7645,7836.463502,7836.400000,0.063502,0.405894
7646,7837.396947,7837.424000,0.027053,0.419401
7647,7838.064178,7837.424000,0.640178,0.422349
7648,7838.482551,7838.944000,0.461449,0.426576
7649,7839.568363,7839.672000,0.103637,0.431081
7650,7840.782349,7841.408000,0.625651,0.411810
7651,7841.828069,7841.792000,0.036069,0.432908
7652,7842.773774,7842.856000,0.082226,0.447282
7653,7843.741048,7843.632000,0.109048,0.398715
7654,7844.457429,7844.520000,0.062571,0.399044
7655,7845.080328,7845.600000,0.519672,0.417447
7656,7845.576147,7845.600000,0.023853,0.430182
7657,7847.000089,7847.752000,0.751911,0.419393
7658,7847.835966,7847.752000,0.083966,0.433508
7659,7848.647013,7848.960000,0.312987,0.423622
7660,7849.322974,7849.120000,0.202974,0.430763
7661,7850.381576,7850.056000,0.325576,0.434676
7662,7851.749375,7852.416000,0.666625,0.415351
7663,7852.055533,7852.416000,0.360467,0.414354
7664,7853.536887,7853.456000,0.080887,0.450434
7665,7854.099209,7854.016000,0.083209,0.427399
7666,7854.705243,7854.704000,0.001243,0.415442
7667,7855.730233,7855.600000,0.130233,0.415360
7668,7856.589741,7855.600000,0.989741,0.412865
7669,7857.007480,7857.984000,0.976520,0.410477
7670,7857.998248,7857.984000,0.014248,0.443520
7671,7859.863877,7859.968000,0.104123,0.411275
7672,7860.360849,7859.968000,0.392849,0.419210
7673,7861.074293,7861.400000,0.325707,0.407485
7674,7861.968308,7861.648000,0.320308,0.424349
7675,7862.576808,7863.008000,0.431192,0.407146
7676,7863.886470,7863.624000,0.262470,0.411023
7677,7864.688424,7863.624000,1.064424,0.396315
7678,7865.047549,7865.872000,0.824451,0.392832
7679,7866.327296,7865.872000,0.455296,0.405473
7680,7867.142338,7867.816000,0.673662,0.393823
7681,7867.701391,7867.816000,0.114609,0.400140
7682,7869.054059,7869.384000,0.329941,0.401983
7683,7870.100532,7869.800000,0.300532,0.438364
7684,7871.026269,7871.176000,0.149731,0.419682
7685,7871.891594,7872.048000,0.156406,0.447770
7686,7872.421051,7872.048000,0.373051,0.440932
7687,7873.258975,7872.048000,1.210975,0.426221
7688,7873.857412,7874.656000,0.798588,0.432658
7689,7874.894281,7874.784000,0.110281,0.415197
7690,7876.081256,7876.128000,0.046744,0.391532
7691,7876.811378,7877.184000,0.372622,0.413307
7692,7877.833953,7877.184000,0.649953,0.404854
7693,7878.910611,7879.048000,0.137389,0.410070
7694,7879.774371,7879.952000,0.177629,0.403491
7695,7880.247925,7880.272000,0.024075,0.410380
7696,7881.172597,7881.352000,0.179403,0.403904
7697,7882.440411,7881.728000,0.712411,0.419646
7698,7883.219132,7883.248000,0.028868,0.413702
7699,7883.739289,7883.776000,0.036711,0.414291
7700,7884.386136,7884.384000,0.002136,0.410064
7701,7885.310056,7884.736000,0.574056,0.420729
7702,7886.697844,7886.856000,0.158156,0.422475
7703,7887.902635,7887.760000,0.142635,0.417104
7704,7888.582508,7888.400000,0.182508,0.424489
7705,7889.247760,7889.496000,0.248240,0.429633
7706,7890.199885,7890.384000,0.184115,0.426141
7707,7890.829109,7890.384000,0.445109,0.418435
7708,7891.738485,7891.584000,0.154485,0.416724
7709,7892.471581,7891.584000,0.887581,0.414592
7710,7893.753776,7893.560000,0.193776,0.408109
7711,7894.146224,7894.584000,0.437776,0.419220
7712,7895.752702,7895.728000,0.024702,0.409022
7713,7896.284147,7896.416000,0.131853,0.416822
7714,7896.810706,7896.416000,0.394706,0.417719
7715,7898.443976,7898.256000,0.187976,0.424059
7716,7899.189388,7898.256000,0.933388,0.435218
7717,7899.737784,7900.736000,0.998216,0.428232
7718,7900.699743,7900.736000,0.036257,0.424448
7719,7901.203725,7901.080000,0.123725,0.404083
7720,7902.431940,7902.560000,0.128060,0.419306
7721,7902.845882,7902.560000,0.285882,0.402209
7722,7904.000011,7903.648000,0.352011,0.444289
7723,7905.495360,7905.560000,0.064640,0.428828
7724,7906.307058,7906.624000,0.316942,0.437662
7725,7907.033280,7907.000000,0.033280,0.436639
7726,7907.462023,7907.440000,0.022023,0.423570
7727,7908.754089,7908.600000,0.154089,0.403326
7728,7909.071081,7908.984000,0.087081,0.393297
7729,7910.496346,7910.848000,0.351654,0.415448
7730,7911.290475,7910.848000,0.442475,0.413820
7731,7911.974654,7911.920000,0.054654,0.433983
7732,7912.521895,7912.840000,0.318105,0.426081
7733,7913.958900,7913.600000,0.358900,0.429551
7734,7914.898229,7914.384000,0.514229,0.417923
7735,7916.139084,7917.440000,1.300916,0.417270
7736,7916.249620,7917.440000,1.190380,0.421482
7737,7917.846984,7918.168000,0.321016,0.419302
7738,7918.206300,7918.168000,0.038300,0.418606
7739,7919.009503,7919.608000,0.598497,0.445325
7740,7919.702077,7919.608000,0.094077,0.458887
7741,7920.394918,7920.344000,0.050918,0.444966
7742,7922.053035,7922.064000,0.010965,0.420265
7743,7922.723312,7922.592000,0.131312,0.436793
7744,7923.710141,7924.544000,0.833859,0.416875
7745,7924.582047,7924.544000,0.038047,0.436982
7746,7925.391339,7925.192000,0.199339,0.446561
7747,7926.044750,7925.696000,0.348750,0.437208
7748,7927.227860,7926.864000,0.363860,0.412288
7749,7928.007765,7926.864000,1.143765,0.426202
7750,7928.684235,7929.440000,0.755765,0.413520
7751,7929.540229,7929.440000,0.100229,0.434461
7752,7930.604941,7930.568000,0.036941,0.429702
7753,7930.948077,7930.880000,0.068077,0.426896
7754,7932.471666,7932.272000,0.199666,0.451091
7755,7933.645643,7933.072000,0.573643,0.413265
7756,7934.495415,7934.648000,0.152585,0.428667
7757,7935.214648,7935.552000,0.337352,0.421607
7758,7935.570719,7935.552000,0.018719,0.431605
7759,7936.442237,7936.664000,0.221763,0.426200
7760,7937.745181,7936.880000,0.865181,0.425397
7761,7938.315574,7938.656000,0.340426,0.422388
7762,7939.086639,7939.064000,0.022639,0.412068
7763,7940.354013,7940.880000,0.525987,0.431359
7764,7941.265684,7940.880000,0.385684,0.425436
7765,7942.317605,7942.920000,0.602395,0.424065
7766,7942.745098,7942.920000,0.174902,0.434979
7767,7943.785516,7943.632000,0.153516,0.423396
7768,7944.959519,7944.544000,0.415519,0.429457
7769,7945.740694,7946.056000,0.315306,0.412810
7770,7946.220788,7946.056000,0.164788,0.411906
7771,7947.289771,7947.928000,0.638229,0.396503
7772,7947.729600,7947.928000,0.198400,0.388350
7773,7948.634212,7948.520000,0.114212,0.406106
7774,7950.265471,7950.728000,0.462529,0.430546
7775,7951.314031,7951.376000,0.061969,0.444563
7776,7951.584852,7951.376000,0.208852,0.437595
7777,7952.794489,7952.512000,0.282489,0.426954
7778,7953.594657,7953.464000,0.130657,0.445897
7779,7954.308997,7954.544000,0.235003,0.443399
7780,7954.747609,7954.544000,0.203609,0.447115
7781,7956.152267,7956.504000,0.351733,0.448285
7782,7956.989578,7956.504000,0.485578,0.418375
7783,7957.947946,7958.064000,0.116054,0.427161
7784,7958.317456,7958.064000,0.253456,0.424173
7785,7959.688750,7959.352000,0.336750,0.428170
7786,7960.661379,7961.224000,0.562621,0.431156
7787,7961.649597,7961.992000,0.342403,0.430133
7788,7962.562547,7962.408000,0.154547,0.423617
7789,7962.956508,7963.248000,0.291492,0.414209
7790,7964.203601,7963.824000,0.379601,0.421439
7791,7964.684090,7964.984000,0.299910,0.415280
7792,7965.315679,7965.240000,0.075679,0.395803
7793,7966.568850,7966.672000,0.103150,0.421980
7794,7967.266108,7967.416000,0.149892,0.440576
7795,7968.909887,7969.208000,0.298113,0.435764
7796,7969.629440,7969.920000,0.290560,0.435196
7797,7970.220548,7970.280000,0.059452,0.416771
7798,7970.847928,7970.280000,0.567928,0.431221
7799,7971.821331,7971.784000,0.037331,0.425972
7800,7972.995332,7974.016000,1.020668,0.415353
7801,7973.804869,7974.016000,0.211131,0.403475
7802,7974.458130,7974.048000,0.410130,0.420903
7803,7975.017854,7975.008000,0.009854,0.414803
7804,7976.207792,7975.992000,0.215792,0.418618
7805,7977.291194,7977.296000,0.004806,0.412519
7806,7977.975323,7977.672000,0.303323,0.414961
7807,7979.419830,7979.288000,0.131830,0.413762
7808,7980.244154,7979.288000,0.956154,0.417656
7809,7980.592157,7981.632000,1.039843,0.414399
7810,7981.677159,7981.632000,0.045159,0.397659
7811,7982.329229,7981.632000,0.697229,0.415353
7812,7982.856726,7983.400000,0.543274,0.409634
7813,7984.194788,7984.024000,0.170788,0.425746
7814,7985.078461,7985.248000,0.169539,0.426768
7815,7986.116272,7986.008000,0.108272,0.412881
7816,7986.989921,7987.352000,0.362079,0.424637
7817,7987.776842,7987.608000,0.168842,0.419051
7818,7988.826884,7988.648000,0.178884,0.419486
7819,7989.527183,7989.536000,0.008817,0.418773
7820,7990.464730,7990.992000,0.527270,0.410356
7821,7991.154615,7991.296000,0.141385,0.433826
7822,7992.449602,7992.840000,0.390398,0.433975
7823,7992.775449,7992.840000,0.064551,0.432595
7824,7993.535520,7993.656000,0.120480,0.437675
7825,7994.268277,7993.656000,0.612277,0.454758
7826,7996.325874,7996.224000,0.101874,0.421399
7827,7996.702938,7996.528000,0.174938,0.435648
7828,7997.562597,7997.632000,0.069403,0.445946
7829,7998.503622,7998.696000,0.192378,0.415174
7830,7998.960516,7998.696000,0.264516,0.410335
7831,8000.086768,7998.696000,1.390768,0.401946
7832,8000.654290,8001.848000,1.193710,0.413897
7833,8001.827414,8001.848000,0.020586,0.430460
7834,8002.504227,8003.112000,0.607773,0.442728
7835,8003.544021,8003.112000,0.432021,0.399957
7836,8004.486900,8004.480000,0.006900,0.388224
7837,8005.558742,8005.632000,0.073258,0.413894
7838,8006.089453,8005.960000,0.129453,0.410808
7839,8007.166316,8007.416000,0.249684,0.409322
7840,8008.486686,8008.768000,0.281314,0.417495
7841,8009.024278,8008.768000,0.256278,0.413773
7842,8009.383936,8009.680000,0.296064,0.417542
7843,8010.212236,8009.680000,0.532236,0.430807
7844,8011.469381,8012.200000,0.730619,0.475322
7845,8011.929391,8012.200000,0.270609,0.470680
7846,8013.442022,8013.424000,0.018022,0.428309
7847,8014.276775,8013.952000,0.324775,0.447252
7848,8015.371886,8015.680000,0.308114,0.429589
7849,8016.201731,8016.328000,0.126269,0.429633
7850,8016.491200,8016.328000,0.163200,0.440060
7851,8017.361465,8017.080000,0.281465,0.420742
7852,8018.637827,8018.408000,0.229827,0.411230
7853,8019.356639,8018.408000,0.948639,0.400857
7854,8020.319690,8020.432000,0.112310,0.403011
7855,8020.837460,8020.824000,0.013460,0.399613
7856,8021.895482,8022.392000,0.496518,0.433586
7857,8022.717490,8022.392000,0.325490,0.423349
7858,8024.403582,8024.536000,0.132418,0.413514
7859,8024.670982,8024.736000,0.065018,0.412081
7860,8025.752453,8025.880000,0.127547,0.417709
7861,8026.391854,8026.528000,0.136146,0.408728
7862,8027.305874,8027.008000,0.297874,0.428649
7863,8028.124026,8028.144000,0.019974,0.430536
7864,8028.746401,8028.144000,0.602401,0.430170
7865,8029.407822,8029.704000,0.296178,0.432273
7866,8031.058010,8031.272000,0.213990,0.405929
7867,8031.951322,8032.472000,0.520678,0.433454
7868,8032.793384,8032.624000,0.169384,0.441112
7869,8033.269192,8032.624000,0.645192,0.421258
7870,8034.386241,8034.760000,0.373759,0.433571
7871,8035.393242,8035.112000,0.281242,0.437357
7872,8035.999511,8036.448000,0.448489,0.411402
7873,8037.034490,8036.448000,0.586490,0.414942
7874,8037.803469,8037.824000,0.020531,0.423617
7875,8038.428467,8038.648000,0.219533,0.431522
7876,8039.310952,8038.648000,0.662952,0.434218
7877,8040.363774,8041.024000,0.660226,0.434045
7878,8041.485092,8041.424000,0.061092,0.434704
7879,8042.752608,8042.656000,0.096608,0.421111
7880,8043.228212,8042.656000,0.572212,0.399170
7881,8044.222079,8045.680000,1.457921,0.387716
7882,8044.702036,8045.680000,0.977964,0.405048
7883,8045.412198,8045.680000,0.267802,0.410124
7884,8046.349101,8046.768000,0.418899,0.393151
7885,8047.858587,8048.008000,0.149413,0.417265
7886,8048.092532,8048.008000,0.084532,0.404079
7887,8048.939019,8049.248000,0.308981,0.410110
7888,8050.707855,8051.176000,0.468145,0.400707
7889,8050.928554,8051.176000,0.247446,0.398456
7890,8051.826701,8052.232000,0.405299,0.444731
7891,8052.854736,8053.120000,0.265264,0.435059
7892,8053.850684,8053.560000,0.290684,0.424248
7893,8054.632075,8055.152000,0.519925,0.420327
7894,8055.387536,8055.360000,0.027536,0.421944
7895,8056.043545,8055.824000,0.219545,0.412373
7896,8056.628566,8056.336000,0.292566,0.420542
7897,8057.849854,8057.432000,0.417854,0.422734
7898,8059.163910,8058.960000,0.203910,0.438234
7899,8060.410574,8060.888000,0.477426,0.425003
7900,8060.656751,8060.888000,0.231249,0.430433
7901,8061.432879,8061.776000,0.343121,0.433292
7902,8062.591531,8062.824000,0.232469,0.403551
7903,8063.105009,8062.824000,0.281009,0.429420
7904,8064.205515,8064.712000,0.506485,0.435207
7905,8064.758372,8064.712000,0.046372,0.425228
7906,8065.960612,8066.192000,0.231388,0.432612
7907,8066.852181,8067.200000,0.347819,0.419628
7908,8067.499979,8067.200000,0.299979,0.422908
7909,8068.480997,8068.752000,0.271003,0.417441
7910,8069.620474,8069.672000,0.051526,0.434269
7911,8070.895715,8070.656000,0.239715,0.425358
7912,8071.223812,8071.232000,0.008188,0.421100
7913,8072.006261,8071.744000,0.262261,0.424760
7914,8072.891661,8071.744000,1.147661,0.432471
7915,8073.661638,8074.288000,0.626362,0.428344
7916,8074.476782,8074.288000,0.188782,0.420493
7917,8075.212480,8075.256000,0.043520,0.412803
7918,8076.604646,8076.640000,0.035354,0.424929
7919,8077.693139,8077.544000,0.149139,0.435623
7920,8078.331291,8078.840000,0.508709,0.424664
7921,8079.345223,8079.632000,0.286777,0.446749
7922,8080.039512,8080.040000,0.000488,0.439965
7923,8080.371624,8080.040000,0.331624,0.421500
7924,8082.095848,8082.560000,0.464152,0.427783
7925,8082.727357,8082.560000,0.167357,0.432541
7926,8083.188121,8082.560000,0.628121,0.427771
7927,8084.353899,8084.352000,0.001899,0.437594
7928,8084.627810,8084.352000,0.275810,0.428585
7929,8086.389367,8085.960000,0.429367,0.404669
7930,8087.201333,8086.920000,0.281333,0.426432
7931,8087.989216,8087.840000,0.149216,0.424272
7932,8089.000277,8088.960000,0.040277,0.436634
7933,8090.011702,8090.200000,0.188298,0.446355
7934,8090.302075,8090.200000,0.102075,0.438390
7935,8091.013047,8091.552000,0.538953,0.428713
7936,8092.013186,8091.552000,0.461186,0.430363
7937,8093.056822,8092.976000,0.080822,0.436031
7938,8093.960797,8094.248000,0.287203,0.428508
7939,8095.226430,8095.840000,0.613570,0.405295
7940,8095.644650,8095.840000,0.195350,0.428297
7941,8096.881209,8097.008000,0.126791,0.454409
7942,8097.422805,8097.392000,0.030805,0.438797
7943,8098.601452,8098.304000,0.297452,0.407174
7944,8099.483713,8099.968000,0.484287,0.452808
7945,8100.033955,8099.968000,0.065955,0.438018
7946,8100.893317,8100.936000,0.042683,0.428710
7947,8101.847480,8102.240000,0.392520,0.410340
7948,8102.652892,8102.584000,0.068892,0.409893
7949,8103.081247,8102.888000,0.193247,0.418610
7950,8104.959581,8104.768000,0.191581,0.434425
7951,8106.001083,8105.912000,0.089083,0.436426
7952,8106.472479,8105.912000,0.560479,0.443125
7953,8106.981007,8107.696000,0.714993,0.420163
7954,8107.990031,8107.696000,0.294031,0.415488
7955,8108.858615,8108.312000,0.546615,0.437948
7956,8109.690219,8109.792000,0.101781,0.416170
7957,8110.637684,8111.288000,0.650316,0.412842
7958,8111.447480,8111.288000,0.159480,0.428603
7959,8112.264753,8112.120000,0.144753,0.428792
7960,8113.552643,8112.560000,0.992643,0.419416
7961,8114.167020,8114.576000,0.408980,0.405256
7962,8115.107358,8115.568000,0.460642,0.416083
7963,8116.251267,8116.160000,0.091267,0.402319
7964,8116.864425,8116.888000,0.023575,0.412194
7965,8118.004738,8117.992000,0.012738,0.413501
7966,8118.437380,8118.312000,0.125380,0.412418
7967,8119.287139,8120.056000,0.768861,0.405374
7968,8119.648862,8120.056000,0.407138,0.405217
7969,8121.226752,8121.040000,0.186752,0.411187
7970,8122.361423,8121.608000,0.753423,0.422918
7971,8123.010670,8123.792000,0.781330,0.431885
7972,8124.184279,8124.040000,0.144279,0.425787
7973,8124.843587,8124.648000,0.195587,0.420178
7974,8125.501627,8125.704000,0.202373,0.433602
7975,8126.529528,8126.048000,0.481528,0.443899
7976,8126.964551,8126.048000,0.916551,0.460909
7977,8128.592209,8128.888000,0.295791,0.439836
7978,8129.097633,8128.888000,0.209633,0.420897
7979,8129.501992,8128.888000,0.613992,0.430586
7980,8130.717736,8130.840000,0.122264,0.420730
7981,8131.714724,8131.688000,0.026724,0.435765
7982,8132.854768,8132.472000,0.382768,0.410097
7983,8133.952805,8134.040000,0.087195,0.424983
7984,8134.457141,8134.616000,0.158859,0.429377
7985,8135.253152,8135.736000,0.482848,0.405632
7986,8135.925989,8135.736000,0.189989,0.424969
7987,8136.958578,8136.784000,0.174578,0.443029
7988,8137.609942,8138.304000,0.694058,0.428488
7989,8138.437429,8138.304000,0.133429,0.438867
7990,8139.566538,8139.360000,0.206538,0.410519
7991,8140.950741,8141.080000,0.129259,0.404290
7992,8141.595750,8141.080000,0.515750,0.408210
7993,8142.276002,8142.872000,0.595998,0.411060
